feature_set,scenario,training_seed,classifier,metric,n_simulation_seeds,mean,sd,ci95_low,ci95_high
8,SYNFlood,130363,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,hybrid,pr_auc_benign,10,0.030594048341956902,3.657118196434064e-18,0.0305940483419569,0.030594048341956906
8,SYNFlood,130363,hybrid,pr_auc_ddos,10,0.8837511336457796,0.0012863986160905855,0.8828308995119054,0.8846713677796538
8,SYNFlood,130363,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,130363,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,130363,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,mlp,roc_auc,10,1.0,0.0,1.0,1.0
8,SYNFlood,130363,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
8,SYNFlood,130363,mlp,pr_auc_ddos,10,1.0,1.1702778228589004e-16,0.9999999999999999,1.0
8,SYNFlood,130363,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,130363,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,130363,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,rf,pr_auc_benign,10,0.04741648153625992,0.0013620669485605304,0.04644211753818868,0.048390845534331164
8,SYNFlood,130363,rf,pr_auc_ddos,10,0.9144394012470037,0.0002844675976592122,0.9142359053864884,0.9146428971075191
8,SYNFlood,130363,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,130363,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,130363,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,130363,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,130363,xgboost,pr_auc_benign,10,0.04510799329874617,0.001099587968238585,0.04432139545192501,0.045894591145567334
8,SYNFlood,130363,xgboost,pr_auc_ddos,10,0.8990068170184179,0.0007084217104064289,0.8985000426555266,0.8995135913813092
8,SYNFlood,155921,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,155921,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,155921,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,155921,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,155921,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,hybrid,pr_auc_benign,10,0.030594048341956902,3.657118196434064e-18,0.0305940483419569,0.030594048341956906
8,SYNFlood,155921,hybrid,pr_auc_ddos,10,0.8841823218865024,0.0011567445462141244,0.8833548366869037,0.885009807086101
8,SYNFlood,155921,mlp,accuracy,10,0.013058823529411765,0.002905668008289052,0.010980233853172806,0.015137413205650724
8,SYNFlood,155921,mlp,precision,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,mlp,balanced_accuracy,10,0.11100000000000002,0.024698178070456937,0.09333198775196887,0.12866801224803115
8,SYNFlood,155921,mlp,mcc,10,-0.8756246355642302,0.029329963013856864,-0.8966060271585753,-0.8546432439698851
8,SYNFlood,155921,mlp,roc_auc,10,0.005990000000000006,0.006985721548670234,0.0009927158468471921,0.01098728415315282
8,SYNFlood,155921,mlp,pr_auc_benign,10,0.03061141475529087,2.356100947453666e-05,0.030594560224451204,0.03062826928613054
8,SYNFlood,155921,mlp,pr_auc_ddos,10,0.8841389967204872,0.001710029700638537,0.8829157151646903,0.8853622782762842
8,SYNFlood,155921,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,155921,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,155921,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,155921,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,155921,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,rf,pr_auc_benign,10,0.05670033999434874,0.0010548523352512363,0.05594574409152884,0.05745493589716864
8,SYNFlood,155921,rf,pr_auc_ddos,10,0.9144402814722532,0.0002836274970092294,0.9142373865835395,0.9146431763609669
8,SYNFlood,155921,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,155921,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,155921,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,155921,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,155921,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,155921,xgboost,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,155921,xgboost,pr_auc_ddos,10,0.8989105898497041,0.0007525405253430763,0.8983722547878638,0.8994489249115444
8,SYNFlood,181081,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,181081,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,181081,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,hybrid,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,181081,hybrid,pr_auc_ddos,10,0.8979536683512886,0.0016912999312774493,0.8967437852653517,0.8991635514372256
8,SYNFlood,181081,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,181081,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,181081,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,mlp,roc_auc,10,1.0,0.0,1.0,1.0
8,SYNFlood,181081,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
8,SYNFlood,181081,mlp,pr_auc_ddos,10,1.0,1.4332917616497527e-16,0.9999999999999999,1.0
8,SYNFlood,181081,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,181081,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,181081,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,rf,pr_auc_benign,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,181081,rf,pr_auc_ddos,10,0.899175148756151,0.0006485886257738621,0.8987111764035582,0.8996391211087438
8,SYNFlood,181081,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,181081,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,181081,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,181081,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,181081,xgboost,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,181081,xgboost,pr_auc_ddos,10,0.8989105898497041,0.0007525405253430763,0.8983722547878638,0.8994489249115444
8,SYNFlood,206369,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,206369,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,206369,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,206369,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,206369,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,hybrid,pr_auc_benign,10,0.030596334931679826,7.230831598768531e-06,0.03059116230635961,0.030601507557000043
8,SYNFlood,206369,hybrid,pr_auc_ddos,10,0.8834187733461706,0.0012986434390005587,0.882489779793665,0.8843477668986761
8,SYNFlood,206369,mlp,accuracy,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,mlp,precision,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,mlp,balanced_accuracy,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,mlp,mcc,10,-1.0,0.0,-1.0,-1.0
8,SYNFlood,206369,mlp,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,mlp,pr_auc_benign,10,0.030596334931679826,7.230831598768531e-06,0.03059116230635961,0.030601507557000043
8,SYNFlood,206369,mlp,pr_auc_ddos,10,0.8834187733461706,0.0012986434390005587,0.882489779793665,0.8843477668986761
8,SYNFlood,206369,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,206369,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,206369,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,206369,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,206369,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,rf,pr_auc_benign,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,206369,rf,pr_auc_ddos,10,0.9149586331911198,8.628232449087833e-05,0.9148969105344306,0.915020355847809
8,SYNFlood,206369,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,206369,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,206369,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,206369,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,206369,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,206369,xgboost,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,206369,xgboost,pr_auc_ddos,10,0.8989105898497041,0.0007525405253430763,0.8983722547878638,0.8994489249115444
8,SYNFlood,231701,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,231701,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,231701,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,hybrid,pr_auc_benign,10,0.030594048341956902,3.657118196434064e-18,0.0305940483419569,0.030594048341956906
8,SYNFlood,231701,hybrid,pr_auc_ddos,10,0.8834841502426641,0.0013788457370126949,0.8824977834223995,0.8844705170629288
8,SYNFlood,231701,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,231701,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,231701,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,mlp,roc_auc,10,0.5,0.0,0.5,0.5
8,SYNFlood,231701,mlp,pr_auc_benign,10,0.05884595137542516,0.0,0.05884595137542516,0.05884595137542516
8,SYNFlood,231701,mlp,pr_auc_ddos,10,0.9695490196582565,0.0017625519259477475,0.9682881659658666,0.9708098733506463
8,SYNFlood,231701,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,231701,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,231701,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,rf,pr_auc_benign,10,0.05670033999434874,0.0010548523352512363,0.05594574409152884,0.05745493589716864
8,SYNFlood,231701,rf,pr_auc_ddos,10,0.9147690053235851,0.0004379660121429459,0.9144557033122105,0.9150823073349597
8,SYNFlood,231701,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,231701,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,231701,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,231701,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,231701,xgboost,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,231701,xgboost,pr_auc_ddos,10,0.8989105898497041,0.0007525405253430763,0.8983722547878638,0.8994489249115444
8,SYNFlood,257053,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,257053,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,257053,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,hybrid,pr_auc_benign,10,0.030594048341956902,3.657118196434064e-18,0.0305940483419569,0.030594048341956906
8,SYNFlood,257053,hybrid,pr_auc_ddos,10,0.8833529164141369,0.0013105859929726316,0.8824153796731724,0.8842904531551015
8,SYNFlood,257053,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,257053,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,257053,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,mlp,roc_auc,10,0.6559999999999999,0.03339993346633425,0.6321071269353067,0.6798928730646931
8,SYNFlood,257053,mlp,pr_auc_benign,10,0.36430901935338483,0.06413699603846994,0.31842817630791853,0.41018986239885113
8,SYNFlood,257053,mlp,pr_auc_ddos,10,0.9786749562768022,0.0020360835821458586,0.9772184298251447,0.9801314827284597
8,SYNFlood,257053,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,257053,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,257053,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,rf,pr_auc_benign,10,0.0554743560519738,0.0012920049906224194,0.05455011135936066,0.05639860074458695
8,SYNFlood,257053,rf,pr_auc_ddos,10,0.9142767722473606,0.000723396110263642,0.9137592858441184,0.9147942586506028
8,SYNFlood,257053,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,257053,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,257053,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,257053,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,257053,xgboost,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,257053,xgboost,pr_auc_ddos,10,0.8989105898497041,0.0007525405253430763,0.8983722547878638,0.8994489249115444
8,SYNFlood,282427,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,282427,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,282427,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,hybrid,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,282427,hybrid,pr_auc_ddos,10,0.8833529164141369,0.0013105859929725915,0.8824153796731724,0.8842904531551015
8,SYNFlood,282427,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,282427,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,282427,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,mlp,roc_auc,10,1.0,0.0,1.0,1.0
8,SYNFlood,282427,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
8,SYNFlood,282427,mlp,pr_auc_ddos,10,1.0,1.1702778228589004e-16,0.9999999999999999,1.0
8,SYNFlood,282427,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,282427,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,282427,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,rf,pr_auc_benign,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,282427,rf,pr_auc_ddos,10,0.9149462909491005,8.328900949044013e-05,0.9148867095809686,0.9150058723172324
8,SYNFlood,282427,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,282427,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,282427,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,282427,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,282427,xgboost,pr_auc_benign,10,0.05836790999661747,0.0007925268969070417,0.05780097040773351,0.058934849585501436
8,SYNFlood,282427,xgboost,pr_auc_ddos,10,0.8989105898497041,0.0007525405253430763,0.8983722547878638,0.8994489249115444
8,SYNFlood,307759,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,307759,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,307759,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,hybrid,pr_auc_benign,10,0.030594048341956902,3.657118196434064e-18,0.0305940483419569,0.030594048341956906
8,SYNFlood,307759,hybrid,pr_auc_ddos,10,0.8853304170386014,0.0016999315585087117,0.8841143592585147,0.8865464748186881
8,SYNFlood,307759,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,307759,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,307759,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,mlp,roc_auc,10,1.0,0.0,1.0,1.0
8,SYNFlood,307759,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
8,SYNFlood,307759,mlp,pr_auc_ddos,10,1.0,1.227397735431716e-16,0.9999999999999999,1.0
8,SYNFlood,307759,rf,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,307759,rf,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,rf,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,rf,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,rf,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,307759,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,rf,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,rf,pr_auc_benign,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,307759,rf,pr_auc_ddos,10,0.9144397527021433,0.00028375410369478696,0.9142367672444627,0.9146427381598239
8,SYNFlood,307759,xgboost,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,307759,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,xgboost,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,xgboost,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,xgboost,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,307759,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,307759,xgboost,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,307759,xgboost,pr_auc_benign,10,0.04510799329874617,0.001099587968238585,0.04432139545192501,0.045894591145567334
8,SYNFlood,307759,xgboost,pr_auc_ddos,10,0.8990068170184179,0.0007084217104064289,0.8985000426555266,0.8995135913813092
8,SYNFlood,333019,hybrid,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,333019,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,333019,hybrid,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,333019,hybrid,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,333019,hybrid,balanced_accuracy,10,0.5,0.0,0.5,0.5
8,SYNFlood,333019,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,333019,hybrid,roc_auc,10,0.0,0.0,0.0,0.0
8,SYNFlood,333019,hybrid,pr_auc_benign,10,0.031083632439619237,0.0001296418450588468,0.030990892250451322,0.03117637262878715
8,SYNFlood,333019,hybrid,pr_auc_ddos,10,0.8979536683512886,0.0016912999312774298,0.8967437852653517,0.8991635514372256
8,SYNFlood,333019,mlp,accuracy,10,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
8,SYNFlood,333019,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
8,SYNFlood,333019,mlp,recall,10,0.0,0.0,0.0,0.0
8,SYNFlood,333019,mlp,f1,10,0.0,0.0,0.0,0.0
8,SYNFlood,333019,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
