feature_set,run,scenario,training_seed,classifier_left,classifier_right,matched_flows,agreement_percentage,cohen_kappa,agreement_with_ensemble
8,seed155921,Normal,206369,hybrid,rf,50,100.0,not estimable,100.0
8,seed155921,Normal,206369,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed155921,Normal,206369,mlp,rf,50,0.0,0.0,not applicable
8,seed155921,Normal,206369,mlp,xgboost,50,0.0,0.0,not applicable
8,seed155921,Normal,206369,rf,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,231701,hybrid,mlp,50,100.0,not estimable,100.0
8,seed155921,Normal,231701,hybrid,rf,50,100.0,not estimable,100.0
8,seed155921,Normal,231701,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed155921,Normal,231701,mlp,rf,50,100.0,not estimable,not applicable
8,seed155921,Normal,231701,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,231701,rf,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,257053,hybrid,mlp,50,100.0,not estimable,100.0
8,seed155921,Normal,257053,hybrid,rf,50,100.0,not estimable,100.0
8,seed155921,Normal,257053,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed155921,Normal,257053,mlp,rf,50,100.0,not estimable,not applicable
8,seed155921,Normal,257053,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,257053,rf,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,282427,hybrid,mlp,50,100.0,not estimable,100.0
8,seed155921,Normal,282427,hybrid,rf,50,100.0,not estimable,100.0
8,seed155921,Normal,282427,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed155921,Normal,282427,mlp,rf,50,100.0,not estimable,not applicable
8,seed155921,Normal,282427,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,282427,rf,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,307759,hybrid,mlp,50,100.0,not estimable,100.0
8,seed155921,Normal,307759,hybrid,rf,50,100.0,not estimable,100.0
8,seed155921,Normal,307759,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed155921,Normal,307759,mlp,rf,50,100.0,not estimable,not applicable
8,seed155921,Normal,307759,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,307759,rf,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,333019,hybrid,mlp,50,100.0,not estimable,100.0
8,seed155921,Normal,333019,hybrid,rf,50,100.0,not estimable,100.0
8,seed155921,Normal,333019,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed155921,Normal,333019,mlp,rf,50,100.0,not estimable,not applicable
8,seed155921,Normal,333019,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed155921,Normal,333019,rf,xgboost,50,100.0,not estimable,not applicable
8,seed155921,SYNFlood,104729,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,104729,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,104729,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,104729,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,104729,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,104729,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,130363,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,130363,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,130363,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,130363,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,130363,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,130363,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,155921,hybrid,mlp,850,95.29411764705881,0.0,95.29411764705881
8,seed155921,SYNFlood,155921,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,155921,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,155921,mlp,rf,850,95.29411764705881,0.0,not applicable
8,seed155921,SYNFlood,155921,mlp,xgboost,850,95.29411764705881,0.0,not applicable
8,seed155921,SYNFlood,155921,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,181081,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,181081,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,181081,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,181081,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,181081,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,181081,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,206369,hybrid,mlp,850,94.11764705882352,0.0,94.11764705882352
8,seed155921,SYNFlood,206369,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,206369,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,206369,mlp,rf,850,94.11764705882352,0.0,not applicable
8,seed155921,SYNFlood,206369,mlp,xgboost,850,94.11764705882352,0.0,not applicable
8,seed155921,SYNFlood,206369,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,231701,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,231701,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,231701,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,231701,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,231701,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,231701,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,257053,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,257053,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,257053,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,257053,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,257053,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,257053,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,282427,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,282427,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,282427,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,282427,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,282427,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,282427,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,307759,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,307759,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,307759,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,307759,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,307759,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,307759,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,333019,hybrid,mlp,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,333019,hybrid,rf,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,333019,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed155921,SYNFlood,333019,mlp,rf,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,333019,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed155921,SYNFlood,333019,rf,xgboost,850,100.0,not estimable,not applicable
8,seed155921,UDPFlood,104729,hybrid,mlp,73,100.0,1.0,100.0
8,seed155921,UDPFlood,104729,hybrid,rf,73,76.71232876712328,0.23630769230769233,76.71232876712328
8,seed155921,UDPFlood,104729,hybrid,xgboost,73,100.0,1.0,100.0
8,seed155921,UDPFlood,104729,mlp,rf,73,76.71232876712328,0.23630769230769233,not applicable
8,seed155921,UDPFlood,104729,mlp,xgboost,73,100.0,1.0,not applicable
8,seed155921,UDPFlood,104729,rf,xgboost,73,76.71232876712328,0.23630769230769233,not applicable
8,seed155921,UDPFlood,130363,hybrid,mlp,73,100.0,1.0,100.0
8,seed155921,UDPFlood,130363,hybrid,rf,73,98.63013698630137,0.9660938225731537,98.63013698630137
8,seed155921,UDPFlood,130363,hybrid,xgboost,73,100.0,1.0,100.0
8,seed155921,UDPFlood,130363,mlp,rf,73,98.63013698630137,0.9660938225731537,not applicable
8,seed155921,UDPFlood,130363,mlp,xgboost,73,100.0,1.0,not applicable
8,seed155921,UDPFlood,130363,rf,xgboost,73,98.63013698630137,0.9660938225731537,not applicable
8,seed155921,UDPFlood,155921,hybrid,mlp,73,100.0,1.0,100.0
8,seed155921,UDPFlood,155921,hybrid,rf,73,100.0,1.0,100.0
8,seed155921,UDPFlood,155921,hybrid,xgboost,73,97.26027397260275,0.9332113449222323,97.26027397260275
8,seed155921,UDPFlood,155921,mlp,rf,73,100.0,1.0,not applicable
8,seed155921,UDPFlood,155921,mlp,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,155921,rf,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,181081,hybrid,mlp,73,72.6027397260274,0.0,72.6027397260274
8,seed155921,UDPFlood,181081,hybrid,rf,73,97.26027397260275,0.9332113449222323,97.26027397260275
8,seed155921,UDPFlood,181081,hybrid,xgboost,73,100.0,1.0,100.0
8,seed155921,UDPFlood,181081,mlp,rf,73,69.86301369863014,0.0,not applicable
8,seed155921,UDPFlood,181081,mlp,xgboost,73,72.6027397260274,0.0,not applicable
8,seed155921,UDPFlood,181081,rf,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,206369,hybrid,mlp,73,30.136986301369863,0.0,30.136986301369863
8,seed155921,UDPFlood,206369,hybrid,rf,73,100.0,1.0,100.0
8,seed155921,UDPFlood,206369,hybrid,xgboost,73,97.26027397260275,0.9332113449222323,97.26027397260275
8,seed155921,UDPFlood,206369,mlp,rf,73,30.136986301369863,0.0,not applicable
8,seed155921,UDPFlood,206369,mlp,xgboost,73,27.397260273972602,0.0,not applicable
8,seed155921,UDPFlood,206369,rf,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,231701,hybrid,mlp,73,97.26027397260275,0.9349955476402494,97.26027397260275
8,seed155921,UDPFlood,231701,hybrid,rf,73,100.0,1.0,100.0
8,seed155921,UDPFlood,231701,hybrid,xgboost,73,98.63013698630137,0.9660938225731537,98.63013698630137
8,seed155921,UDPFlood,231701,mlp,rf,73,97.26027397260275,0.9349955476402494,not applicable
8,seed155921,UDPFlood,231701,mlp,xgboost,73,95.8904109589041,0.9013068949977467,not applicable
8,seed155921,UDPFlood,231701,rf,xgboost,73,98.63013698630137,0.9660938225731537,not applicable
8,seed155921,UDPFlood,257053,hybrid,mlp,73,100.0,1.0,100.0
8,seed155921,UDPFlood,257053,hybrid,rf,73,100.0,1.0,100.0
8,seed155921,UDPFlood,257053,hybrid,xgboost,73,97.26027397260275,0.9332113449222323,97.26027397260275
8,seed155921,UDPFlood,257053,mlp,rf,73,100.0,1.0,not applicable
8,seed155921,UDPFlood,257053,mlp,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,257053,rf,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,282427,hybrid,mlp,73,72.6027397260274,0.0,72.6027397260274
8,seed155921,UDPFlood,282427,hybrid,rf,73,97.26027397260275,0.9332113449222323,97.26027397260275
8,seed155921,UDPFlood,282427,hybrid,xgboost,73,100.0,1.0,100.0
8,seed155921,UDPFlood,282427,mlp,rf,73,69.86301369863014,0.0,not applicable
8,seed155921,UDPFlood,282427,mlp,xgboost,73,72.6027397260274,0.0,not applicable
8,seed155921,UDPFlood,282427,rf,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,307759,hybrid,mlp,73,100.0,1.0,100.0
8,seed155921,UDPFlood,307759,hybrid,rf,73,97.26027397260275,0.9332113449222323,97.26027397260275
8,seed155921,UDPFlood,307759,hybrid,xgboost,73,100.0,1.0,100.0
8,seed155921,UDPFlood,307759,mlp,rf,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,307759,mlp,xgboost,73,100.0,1.0,not applicable
8,seed155921,UDPFlood,307759,rf,xgboost,73,97.26027397260275,0.9332113449222323,not applicable
8,seed155921,UDPFlood,333019,hybrid,mlp,73,71.23287671232876,0.0,71.23287671232876
8,seed155921,UDPFlood,333019,hybrid,rf,73,98.63013698630137,0.9670428893905192,98.63013698630137
8,seed155921,UDPFlood,333019,hybrid,xgboost,73,100.0,1.0,100.0
8,seed155921,UDPFlood,333019,mlp,rf,73,69.86301369863014,0.0,not applicable
8,seed155921,UDPFlood,333019,mlp,xgboost,73,71.23287671232876,0.0,not applicable
8,seed155921,UDPFlood,333019,rf,xgboost,73,98.63013698630137,0.9670428893905192,not applicable
8,seed181081,DNSAmplification,104729,hybrid,mlp,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,104729,hybrid,rf,60,83.33333333333334,0.0,83.33333333333334
8,seed181081,DNSAmplification,104729,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,104729,mlp,rf,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,104729,mlp,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,104729,rf,xgboost,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,130363,hybrid,mlp,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,130363,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,130363,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,130363,mlp,rf,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,130363,mlp,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,130363,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,155921,hybrid,mlp,60,26.666666666666668,0.04347826086956519,26.666666666666668
8,seed181081,DNSAmplification,155921,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,155921,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,155921,mlp,rf,60,26.666666666666668,0.04347826086956519,not applicable
8,seed181081,DNSAmplification,155921,mlp,xgboost,60,26.666666666666668,0.04347826086956519,not applicable
8,seed181081,DNSAmplification,155921,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,181081,hybrid,mlp,60,85.0,0.0,85.0
8,seed181081,DNSAmplification,181081,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,181081,hybrid,xgboost,60,98.33333333333333,0.9375,98.33333333333333
8,seed181081,DNSAmplification,181081,mlp,rf,60,85.0,0.0,not applicable
8,seed181081,DNSAmplification,181081,mlp,xgboost,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,181081,rf,xgboost,60,98.33333333333333,0.9375,not applicable
8,seed181081,DNSAmplification,206369,hybrid,mlp,60,16.666666666666664,0.0,16.666666666666664
8,seed181081,DNSAmplification,206369,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,206369,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,206369,mlp,rf,60,16.666666666666664,0.0,not applicable
8,seed181081,DNSAmplification,206369,mlp,xgboost,60,16.666666666666664,0.0,not applicable
8,seed181081,DNSAmplification,206369,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,231701,hybrid,mlp,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,231701,hybrid,rf,60,96.66666666666667,0.8695652173913043,96.66666666666667
8,seed181081,DNSAmplification,231701,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,231701,mlp,rf,60,96.66666666666667,0.8695652173913043,not applicable
8,seed181081,DNSAmplification,231701,mlp,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,231701,rf,xgboost,60,96.66666666666667,0.8695652173913043,not applicable
8,seed181081,DNSAmplification,257053,hybrid,mlp,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,257053,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,257053,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,257053,mlp,rf,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,257053,mlp,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,257053,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,282427,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
8,seed181081,DNSAmplification,282427,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,282427,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,282427,mlp,rf,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,282427,mlp,xgboost,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,282427,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,307759,hybrid,mlp,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,307759,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,307759,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,307759,mlp,rf,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,307759,mlp,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,307759,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,DNSAmplification,333019,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
8,seed181081,DNSAmplification,333019,hybrid,rf,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,333019,hybrid,xgboost,60,100.0,1.0,100.0
8,seed181081,DNSAmplification,333019,mlp,rf,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,333019,mlp,xgboost,60,83.33333333333334,0.0,not applicable
8,seed181081,DNSAmplification,333019,rf,xgboost,60,100.0,1.0,not applicable
8,seed181081,Normal,104729,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,104729,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,104729,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,104729,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,104729,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,104729,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,130363,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,130363,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,130363,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,130363,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,130363,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,130363,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,155921,hybrid,mlp,50,16.0,0.0,16.0
8,seed181081,Normal,155921,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,155921,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,155921,mlp,rf,50,16.0,0.0,not applicable
8,seed181081,Normal,155921,mlp,xgboost,50,16.0,0.0,not applicable
8,seed181081,Normal,155921,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,181081,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,181081,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,181081,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,181081,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,181081,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,181081,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,206369,hybrid,mlp,50,0.0,0.0,0.0
8,seed181081,Normal,206369,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,206369,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,206369,mlp,rf,50,0.0,0.0,not applicable
8,seed181081,Normal,206369,mlp,xgboost,50,0.0,0.0,not applicable
8,seed181081,Normal,206369,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,231701,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,231701,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,231701,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,231701,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,231701,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,231701,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,257053,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,257053,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,257053,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,257053,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,257053,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,257053,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,282427,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,282427,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,282427,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,282427,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,282427,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,282427,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,307759,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,307759,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,307759,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,307759,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,307759,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,307759,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,333019,hybrid,mlp,50,100.0,not estimable,100.0
8,seed181081,Normal,333019,hybrid,rf,50,100.0,not estimable,100.0
8,seed181081,Normal,333019,hybrid,xgboost,50,100.0,not estimable,100.0
8,seed181081,Normal,333019,mlp,rf,50,100.0,not estimable,not applicable
8,seed181081,Normal,333019,mlp,xgboost,50,100.0,not estimable,not applicable
8,seed181081,Normal,333019,rf,xgboost,50,100.0,not estimable,not applicable
8,seed181081,SYNFlood,104729,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,104729,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,104729,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,104729,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,104729,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,104729,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,130363,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,130363,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,130363,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,130363,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,130363,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,130363,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,155921,hybrid,mlp,850,95.76470588235294,0.0,95.76470588235294
8,seed181081,SYNFlood,155921,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,155921,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,155921,mlp,rf,850,95.76470588235294,0.0,not applicable
8,seed181081,SYNFlood,155921,mlp,xgboost,850,95.76470588235294,0.0,not applicable
8,seed181081,SYNFlood,155921,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,181081,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,181081,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,181081,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,181081,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,181081,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,181081,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,206369,hybrid,mlp,850,94.11764705882352,0.0,94.11764705882352
8,seed181081,SYNFlood,206369,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,206369,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,206369,mlp,rf,850,94.11764705882352,0.0,not applicable
8,seed181081,SYNFlood,206369,mlp,xgboost,850,94.11764705882352,0.0,not applicable
8,seed181081,SYNFlood,206369,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,231701,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,231701,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,231701,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,231701,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,231701,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,231701,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,257053,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,257053,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,257053,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,257053,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,257053,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,257053,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,282427,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,282427,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,282427,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,282427,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,282427,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,282427,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,307759,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,307759,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,307759,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,307759,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,307759,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,307759,rf,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,333019,hybrid,mlp,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,333019,hybrid,rf,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,333019,hybrid,xgboost,850,100.0,not estimable,100.0
8,seed181081,SYNFlood,333019,mlp,rf,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,333019,mlp,xgboost,850,100.0,not estimable,not applicable
8,seed181081,SYNFlood,333019,rf,xgboost,850,100.0,not estimable,not applicable
