feature_set,run,scenario,training_seed,classifier,evaluated_flows,ground_truth_benign,ground_truth_ddos,predicted_benign,predicted_ddos,predicted_benign_proportion,predicted_ddos_proportion,accuracy,precision,recall,f1,balanced_accuracy,mcc,tn,fp,fn,tp,roc_auc,pr_auc_benign,pr_auc_ddos
8,seed257053,SYNFlood,282427,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8975943229611638
8,seed257053,SYNFlood,307759,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8864006562035351
8,seed257053,SYNFlood,307759,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
8,seed257053,SYNFlood,307759,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.9137988351681362
8,seed257053,SYNFlood,307759,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04462011292974055,0.8977663277165715
8,seed257053,SYNFlood,333019,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.03101457508571937,0.8975565473274318
8,seed257053,SYNFlood,333019,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,0.9999999999999999
8,seed257053,SYNFlood,333019,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.050995923121723935,0.914909257318369
8,seed257053,SYNFlood,333019,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.050995923121723935,0.8977638025788252
8,seed257053,UDPFlood,104729,hybrid,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,104729,mlp,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,104729,rf,75,55,20,69,6,0.92,0.08,0.7866666666666666,0.8333333333333334,0.25,0.38461538461538464,0.615909090909091,0.377871090803229,54,1,15,5,0.9818181818181818,0.9951515151515151,0.9052503052503053
8,seed257053,UDPFlood,104729,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,130363,hybrid,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,130363,mlp,75,55,20,56,19,0.7466666666666667,0.25333333333333335,0.9866666666666667,1.0,0.95,0.9743589743589743,0.975,0.9659377383070372,55,0,1,19,0.9972727272727272,0.9990080458262277,0.9934782608695653
8,seed257053,UDPFlood,130363,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,130363,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,155921,hybrid,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,155921,mlp,75,55,20,52,23,0.6933333333333334,0.30666666666666664,0.96,0.8695652173913043,1.0,0.9302325581395349,0.9727272727272727,0.9067162661780028,52,3,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,155921,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,0.9827272727272728,0.9953316953316953,0.934047619047619
8,seed257053,UDPFlood,155921,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,181081,hybrid,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,0.9999999999999999,1.0,1.0
8,seed257053,UDPFlood,181081,mlp,75,55,20,75,0,1.0,0.0,0.7333333333333333,not estimable,0.0,0.0,0.5,not estimable,55,0,20,0,0.049090909090909095,0.7071312475150024,0.2783333333333333
8,seed257053,UDPFlood,181081,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,0.9818181818181818,0.9951515151515151,0.8867179311916153
8,seed257053,UDPFlood,181081,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,206369,hybrid,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,206369,mlp,75,55,20,0,75,0.0,1.0,0.26666666666666666,0.26666666666666666,1.0,0.42105263157894735,0.5,not estimable,0,55,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,206369,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,0.9818181818181818,0.9951515151515151,0.9048412698412698
8,seed257053,UDPFlood,206369,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,231701,hybrid,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,231701,mlp,75,55,20,51,24,0.68,0.32,0.9466666666666667,0.8333333333333334,1.0,0.9090909090909091,0.9636363636363636,0.8790490729915326,51,4,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,231701,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,231701,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,257053,hybrid,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,257053,mlp,75,55,20,53,22,0.7066666666666667,0.29333333333333333,0.9733333333333334,0.9090909090909091,1.0,0.9523809523809523,0.9818181818181818,0.9359663764533636,53,2,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,257053,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,0.9818181818181818,0.9951515151515151,0.9224326441102757
8,seed257053,UDPFlood,257053,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,282427,hybrid,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,282427,mlp,75,55,20,75,0,1.0,0.0,0.7333333333333333,not estimable,0.0,0.0,0.5,not estimable,55,0,20,0,0.0,0.7041833598217265,0.26666666666666666
8,seed257053,UDPFlood,282427,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,0.9818181818181817,0.9951515151515151,0.9042857142857142
8,seed257053,UDPFlood,282427,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,307759,hybrid,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,307759,mlp,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,307759,rf,75,55,20,52,23,0.6933333333333334,0.30666666666666664,0.96,0.8695652173913043,1.0,0.9302325581395349,0.9727272727272727,0.9067162661780028,52,3,0,20,0.9818181818181818,0.9951515151515152,0.9069047619047619
8,seed257053,UDPFlood,307759,xgboost,75,55,20,55,20,0.7333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,55,0,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,333019,hybrid,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,1.0
8,seed257053,UDPFlood,333019,mlp,75,55,20,75,0,1.0,0.0,0.7333333333333333,not estimable,0.0,0.0,0.5,not estimable,55,0,20,0,0.0,0.5259578278511399,0.25422619047619044
8,seed257053,UDPFlood,333019,rf,75,55,20,54,21,0.72,0.28,0.9866666666666667,0.9523809523809523,1.0,0.975609756097561,0.990909090909091,0.9669875568304563,54,1,0,20,1.0,1.0,0.9999999999999999
8,seed257053,UDPFlood,333019,xgboost,75,55,20,51,24,0.68,0.32,0.9466666666666667,0.8333333333333334,1.0,0.9090909090909091,0.9636363636363636,0.8790490729915326,51,4,0,20,1.0,1.0,1.0
8,seed282427,DNSAmplification,104729,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,104729,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,104729,rf,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,1.0,1.0,1.0
8,seed282427,DNSAmplification,104729,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,130363,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,130363,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,130363,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,130363,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,155921,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,155921,mlp,60,50,10,11,49,0.18333333333333332,0.8166666666666667,0.35,0.20408163265306123,1.0,0.3389830508474576,0.61,0.21189138534559038,11,39,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,155921,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,155921,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,181081,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
8,seed282427,DNSAmplification,181081,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
8,seed282427,DNSAmplification,181081,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,181081,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,206369,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,206369,mlp,60,50,10,0,60,0.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.5,not estimable,0,50,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,206369,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,206369,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,231701,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,231701,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,231701,rf,60,50,10,56,4,0.9333333333333333,0.06666666666666667,0.9,1.0,0.4,0.5714285714285714,0.7,0.5976143046671968,50,0,6,4,1.0,1.0,1.0
8,seed282427,DNSAmplification,231701,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,257053,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,257053,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,257053,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,257053,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,282427,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,282427,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
8,seed282427,DNSAmplification,282427,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
8,seed282427,DNSAmplification,282427,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,307759,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,307759,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,307759,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,307759,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,333019,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,333019,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6547581152310992,0.16666666666666666
8,seed282427,DNSAmplification,333019,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,DNSAmplification,333019,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
8,seed282427,Normal,104729,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,104729,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,104729,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,104729,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,130363,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,130363,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,130363,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,130363,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,155921,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,155921,mlp,50,50,0,10,40,0.2,0.8,0.2,0.0,not estimable,0.0,not estimable,not estimable,10,40,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,155921,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,155921,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,181081,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,181081,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,181081,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,181081,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,206369,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,206369,mlp,50,50,0,0,50,0.0,1.0,0.0,0.0,not estimable,0.0,not estimable,not estimable,0,50,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,206369,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,206369,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,231701,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,231701,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,231701,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,231701,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,257053,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,257053,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,257053,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,257053,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,282427,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,282427,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,282427,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,282427,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,307759,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,307759,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,307759,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,307759,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,333019,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,333019,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,333019,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,Normal,333019,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
8,seed282427,SYNFlood,104729,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8992848989890517
8,seed282427,SYNFlood,104729,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
8,seed282427,SYNFlood,104729,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.9150326797385621
8,seed282427,SYNFlood,104729,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,130363,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8842949354345802
8,seed282427,SYNFlood,130363,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,0.9999999999999999
8,seed282427,SYNFlood,130363,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04698837618879887,0.9144150171195264
8,seed282427,SYNFlood,130363,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.045050215208034435,0.8994933998807041
8,seed282427,SYNFlood,155921,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.030594048341956906,0.8844181408115109
8,seed282427,SYNFlood,155921,mlp,850,50,800,812,38,0.9552941176470588,0.04470588235294118,0.01411764705882353,0.0,0.0,0.0,0.12,-0.8653140891643936,12,38,800,0,0.0,0.030594048341956906,0.8837455883728021
8,seed282427,SYNFlood,155921,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05767202761254314,0.9144162627597856
8,seed282427,SYNFlood,155921,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8994199673657922
8,seed282427,SYNFlood,181081,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.8992848989890517
8,seed282427,SYNFlood,181081,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
