feature_set,model,n_seeds,fpr,mean_tpr,sd_tpr
8,mlp,10,0.134,0.995571509619338,0.005562940641518267
8,mlp,10,0.135,0.995571509619338,0.005562940641518267
8,mlp,10,0.136,0.995571509619338,0.005562940641518267
8,mlp,10,0.137,0.9955761047852235,0.005566306153186675
8,mlp,10,0.138,0.9955761047852235,0.005566306153186675
8,mlp,10,0.139,0.9955761047852235,0.005566306153186675
8,mlp,10,0.14,0.9955898902828799,0.005527556757673255
8,mlp,10,0.14100000000000001,0.9955898902828799,0.005527556757673255
8,mlp,10,0.14200000000000002,0.9955944854487655,0.0055255794344875285
8,mlp,10,0.14300000000000002,0.9955944854487655,0.0055255794344875285
8,mlp,10,0.14400000000000002,0.995599080614651,0.0055244890681426335
8,mlp,10,0.145,0.995599080614651,0.0055244890681426335
8,mlp,10,0.146,0.9956128661123074,0.005519576174533303
8,mlp,10,0.147,0.9956220564440784,0.005493703348306156
8,mlp,10,0.148,0.9956220564440784,0.005493703348306156
8,mlp,10,0.149,0.9956266516099639,0.005497106981467167
8,mlp,10,0.15,0.9956266516099639,0.005497106981467167
8,mlp,10,0.151,0.9956357757613568,0.005499627862381154
8,mlp,10,0.152,0.9956495612590132,0.005510026046841688
8,mlp,10,0.153,0.9956554128745421,0.00550997222751508
8,mlp,10,0.154,0.9956909177519826,0.005482130141564631
8,mlp,10,0.155,0.9956955129178681,0.0054809841072721585
8,mlp,10,0.156,0.9957092984155246,0.005466456845615695
8,mlp,10,0.157,0.9957184887472955,0.005465020937501749
8,mlp,10,0.158,0.9957184887472955,0.005465020937501749
8,mlp,10,0.159,0.9957368694108375,0.005462611864659957
8,mlp,10,0.16,0.995741464576723,0.005449635291446842
8,mlp,10,0.161,0.9957460597426084,0.005452567381762167
8,mlp,10,0.162,0.995750654908494,0.005452009022641094
8,mlp,10,0.163,0.9957736307379215,0.0054497975833355744
8,mlp,10,0.164,0.9957736307379215,0.0054497975833355744
8,mlp,10,0.165,0.9957736307379215,0.0054497975833355744
8,mlp,10,0.166,0.9957736307379215,0.0054497975833355744
8,mlp,10,0.167,0.9958033890321957,0.005447736686713705
8,mlp,10,0.168,0.9958793195532873,0.005444002371415864
8,mlp,10,0.169,0.9959298663780277,0.0054474432570015205
8,mlp,10,0.17,0.9959482470415697,0.005449919045867333
8,mlp,10,0.171,0.9959482470415697,0.005449919045867333
8,mlp,10,0.17200000000000001,0.9959574373733406,0.005436347895345409
8,mlp,10,0.17300000000000001,0.9959850083686537,0.00543470964035328
8,mlp,10,0.17400000000000002,0.9960401503592795,0.0054369234284066
8,mlp,10,0.17500000000000002,0.996053935856936,0.005424116747507925
8,mlp,10,0.176,0.9961055035154516,0.005431053707426211
8,mlp,10,0.177,0.9961550295064168,0.005425977816829529
8,mlp,10,0.178,0.9961550295064168,0.005425977816829529
8,mlp,10,0.179,0.9961596352543903,0.0054293186374417945
8,mlp,10,0.18,0.9961596352543903,0.0054293186374417945
8,mlp,10,0.181,0.9961642304202758,0.005427763784206419
8,mlp,10,0.182,0.9961688255861614,0.005428581720654231
8,mlp,10,0.183,0.9961780159179323,0.005427092541096374
8,mlp,10,0.184,0.9961962642207176,0.005421078810627319
8,mlp,10,0.185,0.996228430381916,0.005424301608485942
8,mlp,10,0.186,0.996237620713687,0.005426115931820522
8,mlp,10,0.187,0.996246811045458,0.0054138462655097495
8,mlp,10,0.188,0.996256001377229,0.005416062638956178
8,mlp,10,0.189,0.996265191709,0.005403909079573945
8,mlp,10,0.19,0.9962927627043129,0.005411712344251119
8,mlp,10,0.191,0.9963433095290533,0.005427811423471335
8,mlp,10,0.192,0.9963892611879082,0.005431819883675557
8,mlp,10,0.193,0.9964213611687285,0.0054481289862352905
8,mlp,10,0.194,0.9964305515004994,0.005421517593521315
8,mlp,10,0.195,0.9964305515004994,0.005421517593521315
8,mlp,10,0.196,0.9964305515004994,0.005421517593521315
8,mlp,10,0.197,0.9964305515004994,0.005421517593521315
8,mlp,10,0.198,0.996439609471514,0.005427375606325931
8,mlp,10,0.199,0.9964625853009415,0.005417755490519182
8,mlp,10,0.2,0.9964717756327124,0.005401915633753555
8,mlp,10,0.201,0.9964948801267847,0.005408508631878005
8,mlp,10,0.202,0.9965315127892238,0.005370868174842696
8,mlp,10,0.203,0.9965407031209947,0.005355021065689608
8,mlp,10,0.20400000000000001,0.9965958451116205,0.005343186245730417
8,mlp,10,0.20500000000000002,0.9966142257751625,0.00532411849996255
8,mlp,10,0.20600000000000002,0.9966417967704754,0.005331045153105851
8,mlp,10,0.20700000000000002,0.9966417967704754,0.005331045153105851
8,mlp,10,0.20800000000000002,0.9966417967704754,0.005331045153105851
8,mlp,10,0.209,0.9966417967704754,0.005331045153105851
8,mlp,10,0.21,0.9966417967704754,0.005331045153105851
8,mlp,10,0.211,0.9966509871022463,0.005327433488576766
8,mlp,10,0.212,0.9966739629316738,0.005337142213978729
8,mlp,10,0.213,0.9966877484293303,0.00533952399954673
8,mlp,10,0.214,0.9967107242587577,0.005326618953881874
8,mlp,10,0.215,0.9967153194246432,0.0053287341256202546
8,mlp,10,0.216,0.9967199145905287,0.005315329513694402
8,mlp,10,0.217,0.9967428904199561,0.005303316822290818
8,mlp,10,0.218,0.9967428904199561,0.005303316822290818
8,mlp,10,0.219,0.996752091333815,0.005304409423862555
8,mlp,10,0.22,0.996752091333815,0.005304409423862555
8,mlp,10,0.221,0.996752091333815,0.005304409423862555
8,mlp,10,0.222,0.996752091333815,0.005304409423862555
8,mlp,10,0.223,0.996752091333815,0.005304409423862555
8,mlp,10,0.224,0.9967566864997005,0.005306537859380889
8,mlp,10,0.225,0.9967566864997005,0.005306537859380889
8,mlp,10,0.226,0.9968026381585554,0.0052853090307294895
8,mlp,10,0.227,0.9968026381585554,0.0052853090307294895
8,mlp,10,0.228,0.9968026381585554,0.0052853090307294895
8,mlp,10,0.229,0.9968348043197539,0.00527260328154761
8,mlp,10,0.23,0.9968531849832958,0.005266134905337698
8,mlp,10,0.231,0.9968623753150668,0.005250954717485256
8,mlp,10,0.232,0.9968715656468378,0.005248021134144858
8,mlp,10,0.233,0.9968761608127232,0.005246614096785826
8,mlp,10,0.234,0.9968853511444943,0.005231556653825988
8,mlp,10,0.23500000000000001,0.9968991366421507,0.005206219472361416
8,mlp,10,0.23600000000000002,0.9969083269739217,0.005178872722256947
8,mlp,10,0.23700000000000002,0.9969175173056927,0.005179568615417195
8,mlp,10,0.23800000000000002,0.9969221124715781,0.005178233595237168
8,mlp,10,0.23900000000000002,0.9969221124715781,0.005178233595237168
8,mlp,10,0.24,0.9969267076374637,0.005176939018653895
8,mlp,10,0.241,0.9969267076374637,0.005176939018653895
8,mlp,10,0.242,0.9969450883010056,0.005172165741431477
8,mlp,10,0.243,0.9969588737986621,0.0051720066546109625
8,mlp,10,0.244,0.9969588737986621,0.0051720066546109625
8,mlp,10,0.245,0.9969634689645476,0.005158272083112663
8,mlp,10,0.246,0.9969634689645476,0.005158272083112663
8,mlp,10,0.247,0.9969634689645476,0.005158272083112663
8,mlp,10,0.248,0.9969634689645476,0.005158272083112663
8,mlp,10,0.249,0.996968064130433,0.0051603425846519805
8,mlp,10,0.25,0.996968064130433,0.0051603425846519805
8,mlp,10,0.251,0.9969726592963186,0.005162453158094151
8,mlp,10,0.252,0.9969726592963186,0.005162453158094151
8,mlp,10,0.253,0.9969726592963186,0.005162453158094151
8,mlp,10,0.254,0.9969726592963186,0.005162453158094151
8,mlp,10,0.255,0.9969772544622041,0.0051487249996187605
8,mlp,10,0.256,0.9969910399598605,0.005155300502680874
8,mlp,10,0.257,0.9969955689453679,0.005157903186190899
8,mlp,10,0.258,0.9969955689453679,0.005157903186190899
8,mlp,10,0.259,0.9969955689453679,0.005157903186190899
8,mlp,10,0.26,0.9969955689453679,0.005157903186190899
8,mlp,10,0.261,0.9969955689453679,0.005157903186190899
8,mlp,10,0.262,0.9970369254383373,0.005149886335989044
8,mlp,10,0.263,0.9970644964336502,0.005146381505339061
8,mlp,10,0.264,0.9970644964336502,0.005146381505339061
8,mlp,10,0.265,0.9971104480925052,0.0051460543629514984
8,mlp,10,0.266,0.9971104480925052,0.0051460543629514984
8,mlp,10,0.267,0.9971104480925052,0.0051460543629514984
8,mlp,10,0.268,0.9971196384242758,0.005150500587028091
8,mlp,10,0.269,0.9971196384242758,0.005150500587028091
8,mlp,10,0.27,0.9971242335901612,0.005136640066152728
8,mlp,10,0.271,0.9971242335901612,0.005136640066152728
8,mlp,10,0.272,0.9971242335901612,0.005136640066152728
8,mlp,10,0.273,0.9971334239219323,0.00510893020569212
8,mlp,10,0.274,0.9971334239219323,0.00510893020569212
8,mlp,10,0.275,0.9971334239219323,0.00510893020569212
8,mlp,10,0.276,0.9971380190878177,0.0050950809269169305
8,mlp,10,0.277,0.9971472094195887,0.005067393826732073
8,mlp,10,0.278,0.9971518045854741,0.005053556068094321
8,mlp,10,0.279,0.9971518045854741,0.005053556068094321
8,mlp,10,0.28,0.9971563997513597,0.005039722212834107
8,mlp,10,0.281,0.9971839707466726,0.005041374342157832
8,mlp,10,0.28200000000000003,0.9971917641480145,0.005042071130609456
8,mlp,10,0.28300000000000003,0.9972207320737565,0.005028749408384053
8,mlp,10,0.28400000000000003,0.997234517571413,0.0050313846090559045
8,mlp,10,0.28500000000000003,0.9972988498938099,0.005008143981486475
8,mlp,10,0.28600000000000003,0.9972988498938099,0.005008143981486475
8,mlp,10,0.28700000000000003,0.9973034450596954,0.0050081080228338865
8,mlp,10,0.28800000000000003,0.9973126353914663,0.004995779685795097
8,mlp,10,0.289,0.9973172305573519,0.004997560792092468
8,mlp,10,0.29,0.9973585870503212,0.004983075247365201
8,mlp,10,0.291,0.9974367048703746,0.004951299027454154
8,mlp,10,0.292,0.9974458952021455,0.004922946303377626
8,mlp,10,0.293,0.9974458952021455,0.004922946303377626
8,mlp,10,0.294,0.9974458952021455,0.004922946303377626
8,mlp,10,0.295,0.9974458952021455,0.004922946303377626
8,mlp,10,0.296,0.9974458952021455,0.004922946303377626
8,mlp,10,0.297,0.9974550855339166,0.00490800503646838
8,mlp,10,0.298,0.9974596806998021,0.004893826868143857
8,mlp,10,0.299,0.997468871031573,0.004897965575648139
8,mlp,10,0.3,0.997468871031573,0.004897965575648139
8,mlp,10,0.301,0.9974734767795466,0.004900390597950636
8,mlp,10,0.302,0.9974780719454321,0.004900219778447072
8,mlp,10,0.303,0.9974780719454321,0.004900219778447072
8,mlp,10,0.304,0.9974826671113176,0.004900092045326808
8,mlp,10,0.305,0.9974826671113176,0.004900092045326808
8,mlp,10,0.306,0.9974826671113176,0.004900092045326808
8,mlp,10,0.307,0.9974918574430885,0.004903890553467652
8,mlp,10,0.308,0.9975010477748596,0.004875531591915996
8,mlp,10,0.309,0.9975010477748596,0.004875531591915996
8,mlp,10,0.31,0.9975010477748596,0.004875531591915996
8,mlp,10,0.311,0.997514833272516,0.004863447615637451
8,mlp,10,0.312,0.9975469994337145,0.004863863694556736
8,mlp,10,0.313,0.9975653800972564,0.00486274103646571
8,mlp,10,0.314,0.997569975263142,0.0048485079181259895
8,mlp,10,0.315,0.997569975263142,0.0048485079181259895
8,mlp,10,0.316,0.997569975263142,0.0048485079181259895
8,mlp,10,0.317,0.997569975263142,0.0048485079181259895
8,mlp,10,0.318,0.9975790332341562,0.0048529765733123275
8,mlp,10,0.319,0.9975790332341562,0.0048529765733123275
8,mlp,10,0.32,0.9976020090635837,0.004835913438437032
8,mlp,10,0.321,0.9976111993953547,0.004839122658131746
8,mlp,10,0.322,0.9976387703906676,0.004847266376301692
8,mlp,10,0.323,0.9976433655565531,0.004849145706102532
8,mlp,10,0.324,0.9976571510542096,0.00480637527779301
8,mlp,10,0.325,0.9976755317177515,0.004777446137982731
8,mlp,10,0.326,0.9976846558691443,0.0047653697083829645
8,mlp,10,0.327,0.9977030365326863,0.004752637880562437
8,mlp,10,0.328,0.9977214171962283,0.004695581433998733
8,mlp,10,0.329,0.9977352026938847,0.004696471213653095
8,mlp,10,0.33,0.9977443930256558,0.004697838463871775
8,mlp,10,0.331,0.9977489881915412,0.004683560284418373
8,mlp,10,0.332,0.9977581785233122,0.004669652289115976
8,mlp,10,0.333,0.9977627736891976,0.0046553733367938705
8,mlp,10,0.334,0.9977719640209687,0.004643018378603244
8,mlp,10,0.335,0.9977719640209687,0.004643018378603244
8,mlp,10,0.336,0.9977811543527396,0.004646997168699277
8,mlp,10,0.337,0.9977811543527396,0.004646997168699277
8,mlp,10,0.338,0.9977811543527396,0.004646997168699277
8,mlp,10,0.339,0.9977857495186251,0.004632724354117653
8,mlp,10,0.34,0.9977995350162816,0.004604562504261099
8,mlp,10,0.341,0.9978179156798236,0.004547484885191206
8,mlp,10,0.342,0.9978179156798236,0.004547484885191206
8,mlp,10,0.343,0.9978224446653308,0.004549671000788787
8,mlp,10,0.34400000000000003,0.9978224446653308,0.004549671000788787
8,mlp,10,0.34500000000000003,0.9978224446653308,0.004549671000788787
8,mlp,10,0.34600000000000003,0.9978269736508378,0.004551851059538005
8,mlp,10,0.34700000000000003,0.9978269736508378,0.004551851059538005
8,mlp,10,0.34800000000000003,0.9978269736508378,0.004551851059538005
8,mlp,10,0.34900000000000003,0.9978545446461509,0.004548444651815086
8,mlp,10,0.35000000000000003,0.9978545446461509,0.004548444651815086
8,mlp,10,0.35100000000000003,0.9978637349779218,0.004549227535054032
8,mlp,10,0.352,0.9978637349779218,0.004549227535054032
8,mlp,10,0.353,0.9978637349779218,0.004549227535054032
8,mlp,10,0.354,0.9978637349779218,0.004549227535054032
8,mlp,10,0.355,0.9978729253096927,0.004550195910587096
8,mlp,10,0.356,0.9979234721344332,0.004548062465331444
8,mlp,10,0.357,0.9979556382956316,0.004552516083026629
8,mlp,10,0.358,0.9980015899544865,0.004555086680435769
8,mlp,10,0.359,0.9980107802862574,0.004556671717220493
8,mlp,10,0.36,0.9980153860342309,0.0045587216771900375
8,mlp,10,0.361,0.9980337666977729,0.00456190919857994
8,mlp,10,0.362,0.9980337666977729,0.00456190919857994
8,mlp,10,0.363,0.9980613376930858,0.0045659669910136
8,mlp,10,0.364,0.9980659328589713,0.004567643811098312
8,mlp,10,0.365,0.9980659328589713,0.004567643811098312
8,mlp,10,0.366,0.9980751231907423,0.0045548348429597305
8,mlp,10,0.367,0.9980889086883987,0.004511396701856415
8,mlp,10,0.368,0.9980889086883987,0.004511396701856415
8,mlp,10,0.369,0.9980935038542842,0.004496917989964035
8,mlp,10,0.37,0.9980980990201698,0.004497645177933834
8,mlp,10,0.371,0.9981026941860552,0.0044831639208353
8,mlp,10,0.372,0.9981072893519407,0.004468682987923567
8,mlp,10,0.373,0.9981072893519407,0.004468682987923567
8,mlp,10,0.374,0.9981072893519407,0.004468682987923567
8,mlp,10,0.375,0.9981072893519407,0.004468682987923567
8,mlp,10,0.376,0.9981118845178262,0.0044542023823605
8,mlp,10,0.377,0.9981348603472536,0.004458503489611337
8,mlp,10,0.378,0.9981348603472536,0.004458503489611337
8,mlp,10,0.379,0.9981394555131391,0.004444010832245844
8,mlp,10,0.38,0.9981670265084521,0.0043725408844588
8,mlp,10,0.381,0.9981808120061085,0.004329062055163464
8,mlp,10,0.382,0.9982359539967345,0.004202221161096554
8,mlp,10,0.383,0.9983370476462152,0.0038834080959892965
8,mlp,10,0.384,0.9983600234756427,0.003826453567938128
8,mlp,10,0.385,0.9983692138074136,0.0037974756314917437
8,mlp,10,0.386,0.9983875944709556,0.003754863495292589
8,mlp,10,0.387,0.9984243557980393,0.003654325720363448
8,mlp,10,0.388,0.9984794977886653,0.0035113266972047266
8,mlp,10,0.389,0.9985254494475202,0.003397488401962189
8,mlp,10,0.39,0.9985530204428331,0.0033105203065691073
8,mlp,10,0.391,0.9985851866040315,0.0033197541595695354
8,mlp,10,0.392,0.99861735276523,0.0032182402618783712
8,mlp,10,0.393,0.9986403285946575,0.0031457384212878856
8,mlp,10,0.394,0.9986495189264284,0.003116739694760466
8,mlp,10,0.395,0.9986495189264284,0.003116739694760466
8,mlp,10,0.396,0.9987092560829398,0.002944339056707848
8,mlp,10,0.397,0.9987092560829398,0.002944339056707848
8,mlp,10,0.398,0.9987276367464816,0.0028863602799993155
8,mlp,10,0.399,0.9987276367464816,0.0028863602799993155
8,mlp,10,0.4,0.9987919690688785,0.002699523501359004
8,mlp,10,0.401,0.9988195400641914,0.0026125983155348845
8,mlp,10,0.402,0.9988241352300768,0.00259811249130199
8,mlp,10,0.403,0.9988471110595043,0.0025256911881567715
8,mlp,10,0.404,0.9988700868889318,0.002453283761239957
8,mlp,10,0.405,0.9988884675524737,0.002395368656214297
8,mlp,10,0.406,0.9989436095430996,0.0022216890449100793
8,mlp,10,0.40700000000000003,0.9989711805384125,0.002134891709736027
8,mlp,10,0.40800000000000003,0.9990171321972674,0.002022346424262264
8,mlp,10,0.40900000000000003,0.9990676790220079,0.0018633964300242068
8,mlp,10,0.41000000000000003,0.9992790566527404,0.0012012671568384025
8,mlp,10,0.41100000000000003,0.9992928421503968,0.0011903028153864533
8,mlp,10,0.41200000000000003,0.999380150302221,0.0009196137156841035
8,mlp,10,0.41300000000000003,0.9993847454681065,0.0009213823761978127
8,mlp,10,0.41400000000000003,0.9993847454681065,0.0009213823761978127
8,mlp,10,0.41500000000000004,0.9993847454681065,0.0009213823761978127
8,mlp,10,0.41600000000000004,0.9993939357998775,0.0008930851424604736
8,mlp,10,0.417,0.9993939357998775,0.0008930851424604736
8,mlp,10,0.418,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.419,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.42,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.421,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.422,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.423,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.424,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.425,0.9994031261316485,0.0008648386578781688
8,mlp,10,0.426,0.9994123376275954,0.0008707376383615958
8,mlp,10,0.427,0.9994123376275954,0.0008707376383615958
8,mlp,10,0.428,0.9994123376275954,0.0008707376383615958
8,mlp,10,0.429,0.9994123376275954,0.0008707376383615958
8,mlp,10,0.43,0.9994123376275954,0.0008707376383615958
8,mlp,10,0.431,0.9994123376275954,0.0008707376383615958
8,mlp,10,0.432,0.9994536941205648,0.0007448446871576066
8,mlp,10,0.433,0.9994812651158778,0.0006619697762250908
8,mlp,10,0.434,0.9995226216088472,0.0005402087943136919
8,mlp,10,0.435,0.9995226216088472,0.0005402087943136919
8,mlp,10,0.436,0.9995226216088472,0.0005402087943136919
8,mlp,10,0.437,0.9995272167747327,0.0005423062143468351
8,mlp,10,0.438,0.9995272167747327,0.0005423062143468351
8,mlp,10,0.439,0.9995272167747327,0.0005423062143468351
8,mlp,10,0.44,0.9995272167747327,0.0005423062143468351
8,mlp,10,0.441,0.9995272167747327,0.0005423062143468351
8,mlp,10,0.442,0.9995272167747327,0.0005423062143468351
8,mlp,10,0.443,0.9995547877700457,0.0004639319510821144
8,mlp,10,0.444,0.9995639781018166,0.00046654290007889485
8,mlp,10,0.445,0.9995685732677021,0.00045376497960136254
8,mlp,10,0.446,0.9995685732677021,0.00045376497960136254
8,mlp,10,0.447,0.9995685732677021,0.00045376497960136254
8,mlp,10,0.448,0.9995685732677021,0.00045376497960136254
8,mlp,10,0.449,0.9995777635994731,0.0004446654707652074
8,mlp,10,0.45,0.9995777635994731,0.0004446654707652074
8,mlp,10,0.451,0.9996053345947861,0.0003680694295352846
8,mlp,10,0.452,0.9996053345947861,0.0003680694295352846
8,mlp,10,0.453,0.9996420959218699,0.00028756002488217
8,mlp,10,0.454,0.9996420959218699,0.00028756002488217
8,mlp,10,0.455,0.9996420959218699,0.00028756002488217
8,mlp,10,0.456,0.9996558814195262,0.0002685025817699081
8,mlp,10,0.457,0.9996696669171827,0.00024039457751365393
8,mlp,10,0.458,0.9996788572489537,0.00022232090163257063
8,mlp,10,0.459,0.9997110234101522,0.00018291797591792712
8,mlp,10,0.46,0.9997110234101522,0.00018291797591792712
8,mlp,10,0.461,0.9997110234101522,0.00018291797591792712
8,mlp,10,0.462,0.9997156185760376,0.00017062610897662292
8,mlp,10,0.463,0.9997156185760376,0.00017062610897662292
8,mlp,10,0.464,0.9997156185760376,0.00017062610897662292
8,mlp,10,0.465,0.9997202137419231,0.00016874390134487366
8,mlp,10,0.466,0.9997202137419231,0.00016874390134487366
8,mlp,10,0.467,0.9997202137419231,0.00016874390134487366
8,mlp,10,0.468,0.9997294040736942,0.00016871249973007636
8,mlp,10,0.46900000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47000000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47100000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47200000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47300000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47400000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47500000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47600000000000003,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47700000000000004,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47800000000000004,0.9997339992395796,0.0001562041336712114
8,mlp,10,0.47900000000000004,0.9997385944054651,0.00014407590422089848
8,mlp,10,0.48,0.999747784737236,0.00012141280307352937
8,mlp,10,0.481,0.999747784737236,0.00012141280307352937
8,mlp,10,0.482,0.999747784737236,0.00012141280307352937
8,mlp,10,0.483,0.999747784737236,0.00012141280307352937
8,mlp,10,0.484,0.999747784737236,0.00012141280307352937
8,mlp,10,0.485,0.999747784737236,0.00012141280307352937
8,mlp,10,0.486,0.9997523137227434,0.000125145200219667
8,mlp,10,0.487,0.9997523137227434,0.000125145200219667
8,mlp,10,0.488,0.9997523137227434,0.000125145200219667
8,mlp,10,0.489,0.9997523137227434,0.000125145200219667
8,mlp,10,0.49,0.9997523137227434,0.000125145200219667
8,mlp,10,0.491,0.9997523137227434,0.000125145200219667
8,mlp,10,0.492,0.9997523137227434,0.000125145200219667
8,mlp,10,0.493,0.9997523137227434,0.000125145200219667
8,mlp,10,0.494,0.9997523137227434,0.000125145200219667
8,mlp,10,0.495,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.496,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.497,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.498,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.499,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.5,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.501,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.502,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.503,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.504,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.505,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.506,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.507,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.508,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.509,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.51,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.511,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.512,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.513,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.514,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.515,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.516,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.517,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.518,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.519,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.52,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.521,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.522,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.523,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.524,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.525,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.526,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.527,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.528,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.529,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.53,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.531,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.532,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.533,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.534,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.535,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.536,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.537,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.538,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.539,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.54,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.541,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.542,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.543,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.544,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.545,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.546,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.547,0.9997613716937577,0.00013686682759971128
8,mlp,10,0.548,0.9997659668596433,0.000127353261983705
8,mlp,10,0.549,0.9997659668596433,0.000127353261983705
8,mlp,10,0.55,0.9997659668596433,0.000127353261983705
8,mlp,10,0.551,0.9997659668596433,0.000127353261983705
8,mlp,10,0.552,0.9997659668596433,0.000127353261983705
8,mlp,10,0.553,0.9997659668596433,0.000127353261983705
8,mlp,10,0.554,0.9997659668596433,0.000127353261983705
8,mlp,10,0.555,0.9997659668596433,0.000127353261983705
8,mlp,10,0.556,0.9997659668596433,0.000127353261983705
8,mlp,10,0.557,0.9997659668596433,0.000127353261983705
8,mlp,10,0.558,0.9997659668596433,0.000127353261983705
8,mlp,10,0.559,0.9997659668596433,0.000127353261983705
8,mlp,10,0.56,0.9997659668596433,0.000127353261983705
8,mlp,10,0.561,0.9997659668596433,0.000127353261983705
8,mlp,10,0.562,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5630000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5640000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5650000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5660000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5670000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5680000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5690000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5700000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5710000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5720000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5730000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5740000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5750000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.5760000000000001,0.9997659668596433,0.000127353261983705
8,mlp,10,0.577,0.9997659668596433,0.000127353261983705
8,mlp,10,0.578,0.9997659668596433,0.000127353261983705
8,mlp,10,0.579,0.9997659668596433,0.000127353261983705
8,mlp,10,0.58,0.9997659668596433,0.000127353261983705
8,mlp,10,0.581,0.9997659668596433,0.000127353261983705
8,mlp,10,0.582,0.9997659668596433,0.000127353261983705
