seed,left_feature_set,left_model,right_feature_set,right_model,matched_observations,left_error_right_correct,left_correct_right_error,discordant,mcnemar_exact_p,paired_error_difference_left_minus_right,error_difference_ci95_low,error_difference_ci95_high,status,mcnemar_p_holm,significant_after_holm_0.05
307759,4,mlp,4,rf,43504,2156,227,2383,0.0,0.044340750275836706,0.042181233985086455,0.046500266566586956,tested,0.0,True
307759,4,mlp,4,xgboost,43504,2188,301,2489,0.0,0.04337532180948878,0.04116485744045436,0.045585786178523206,tested,0.0,True
307759,4,mlp,6,hybrid,43504,2197,176,2373,0.0,0.04645549834497977,0.04430462497054875,0.04860637171941079,tested,0.0,True
307759,4,mlp,6,mlp,43504,2026,364,2390,1.4452506083839563e-278,0.038203383596910626,0.03603026234560645,0.040376504848214805,tested,7.9633308521956e-276,True
307759,4,mlp,6,rf,43504,2214,201,2415,0.0,0.04627160720853255,0.044100659095462076,0.04844255532160303,tested,0.0,True
307759,4,mlp,6,xgboost,43504,2191,179,2370,0.0,0.04624862081647665,0.04409876958814123,0.04839847204481206,tested,0.0,True
307759,4,mlp,8,hybrid,43504,2192,195,2387,0.0,0.045903824935638105,0.04374531304747222,0.04806233682380399,tested,0.0,True
307759,4,mlp,8,mlp,43504,2042,172,2214,0.0,0.04298455314453843,0.04090346585839438,0.04506564043068248,tested,0.0,True
307759,4,mlp,8,rf,43504,2215,199,2414,0.0,0.04634056638470026,0.0441702157461209,0.048510917023279615,tested,0.0,True
307759,4,mlp,8,xgboost,43504,2188,201,2389,0.0,0.045673961015079076,0.0435140785737631,0.047833843456395055,tested,0.0,True
307759,4,rf,4,xgboost,43504,91,133,224,0.006030189761315416,-0.000965428466347922,-0.001639671659463546,-0.0002911852732322981,tested,1.0,False
307759,4,rf,6,hybrid,43504,121,29,150,1.4617211813693968e-14,0.002114748069143067,0.0015633113653954148,0.0026661847728907196,tested,5.642243760085872e-12,True
307759,4,rf,6,mlp,43504,266,533,799,2.099470264610787e-21,-0.006137366678926076,-0.007409578584763908,-0.004865154773088244,tested,8.98573273253417e-19,True
307759,4,rf,6,rf,43504,118,34,152,4.623806648239508e-12,0.001930856932695844,0.001375692243524078,0.00248602162186761,tested,1.6599465867179834e-09,True
307759,4,rf,6,xgboost,43504,126,43,169,1.1945380237494977e-10,0.0019078705406399411,0.0013224450046527795,0.002493296076627103,tested,4.109210801698272e-08,True
307759,4,rf,8,hybrid,43504,117,49,166,1.3453155550924196e-07,0.0015630746598013976,0.0009827823253489663,0.002143366994253829,tested,4.2377439985411214e-05,True
307759,4,rf,8,mlp,43504,272,331,603,0.018106072649100694,-0.0013561971312982715,-0.0024624686008865,-0.0002499256617100427,tested,1.0,False
307759,4,rf,8,rf,43504,125,38,163,4.955594107767386e-12,0.001999816108863553,0.0014249141730861463,0.0025747180446409595,tested,1.7741026905807243e-09,True
307759,4,rf,8,xgboost,43504,123,65,188,2.8117586607301452e-05,0.0013332107392423685,0.0007155905784647259,0.0019508309000200112,tested,0.00815410011611742,True
307759,4,xgboost,6,hybrid,43504,147,13,160,6.571308624467092e-30,0.0030801765354909892,0.002511020983364885,0.0036493320876170936,tested,3.0950863621240004e-27,True
307759,4,xgboost,6,mlp,43504,294,519,813,2.651381066601751e-15,-0.005171938212578154,-0.0064556458038375585,-0.00388823062131875,tested,1.041992759174488e-12,True
307759,4,xgboost,6,rf,43504,158,32,190,3.160107340034848e-21,0.002896285399043766,0.0022758576716767247,0.0035167131264108075,tested,1.34936583419488e-18,True
307759,4,xgboost,6,xgboost,43504,151,26,177,1.2656782126160675e-22,0.002873299006987863,0.002274505020318018,0.003472092993657708,tested,5.518357007006054e-20,True
307759,4,xgboost,8,hybrid,43504,145,35,180,4.132821412730576e-17,0.00252850312614932,0.0019245095348743063,0.0031324967174243333,tested,1.6655270293304222e-14,True
307759,4,xgboost,8,mlp,43504,300,317,617,0.5195205512956662,-0.0003907686649503494,-0.0015098769646759785,0.0007283396347752796,tested,1.0,False
307759,4,xgboost,8,rf,43504,162,33,195,1.2094089884805531e-21,0.002965244575211475,0.0023367192247840435,0.0035937699256389064,tested,5.188364560581572e-19,True
307759,4,xgboost,8,xgboost,43504,151,51,202,1.1134318859529726e-12,0.0022986392055902903,0.0016586681739354475,0.002938610237245133,tested,4.06402638372835e-10,True
307759,6,hybrid,6,mlp,43504,173,532,705,2.4757943015405497e-43,-0.008252114748069143,-0.009445861011661843,-0.007058368484476443,tested,1.242848739373356e-40,True
307759,6,hybrid,6,rf,43504,17,25,42,0.27995623852893914,-0.00018389113644722325,-0.0004758683177688682,0.00010808604487442169,tested,1.0,False
307759,6,hybrid,6,xgboost,43504,7,16,23,0.0931396484375,-0.00020687752850312614,-0.00042293943871136633,9.184381705114048e-06,tested,1.0,False
307759,6,hybrid,8,hybrid,43504,6,30,36,6.960169412195683e-05,-0.0005516734093416697,-0.0008219467722236817,-0.0002814000464596578,tested,0.01878537228363977,True
307759,6,hybrid,8,mlp,43504,172,323,495,1.0890850644270156e-11,-0.003470945200441339,-0.00447279918966011,-0.0024690912112225677,tested,3.877142829360176e-09,True
307759,6,hybrid,8,rf,43504,22,27,49,0.5681724128491652,-0.00011493196027951453,-0.00043030703465969303,0.000200443114100664,tested,1.0,False
307759,6,hybrid,8,xgboost,43504,12,46,58,8.219663963332515e-06,-0.0007815373299006988,-0.0011245785925363063,-0.0004384960672650913,tested,0.0024658991889997543,True
307759,6,mlp,6,rf,43504,549,198,747,5.614759457349296e-39,0.00806822361162192,0.006839179745434837,0.009297267477809002,tested,2.7736911719305522e-36,True
307759,6,mlp,6,xgboost,43504,539,189,728,8.301474935325468e-40,0.008045237219566017,0.006831971213804236,0.009258503225327798,tested,4.117531567921432e-37,True
307759,6,mlp,8,hybrid,43504,531,196,727,1.5911710916247454e-36,0.007700441338727474,0.00648781444972232,0.008913068227732628,tested,7.828561770793748e-34,True
307759,6,mlp,8,mlp,43504,283,75,358,1.5255565815747653e-29,0.004781169547627804,0.003929895612229157,0.005632443483026451,tested,7.109093670138407e-27,True
307759,6,mlp,8,rf,43504,550,196,746,1.0591072117545222e-39,0.008137182787789628,0.006909005157166236,0.009365360418413021,tested,5.242580698184885e-37,True
307759,6,mlp,8,xgboost,43504,537,212,749,2.3080060990302234e-33,0.007470577418168444,0.006239549961093286,0.008701604875243603,tested,1.1147669458315978e-30,True
307759,6,rf,6,xgboost,43504,32,33,65,1.0,-2.2986392055902906e-05,-0.0003862220488104121,0.00034024926469860634,tested,1.0,False
307759,6,rf,8,hybrid,43504,27,43,70,0.07223792719176257,-0.0003677822728944465,-0.0007447139505552761,9.14940476638308e-06,tested,1.0,False
307759,6,rf,8,mlp,43504,194,337,531,5.682678376019832e-10,-0.0032870540639941153,-0.004324789928111226,-0.002249318199877005,tested,1.9150626127186834e-07,True
307759,6,rf,8,rf,43504,23,20,43,0.7607916425613439,6.895917616770872e-05,-0.0002264779401766506,0.0003643962925120681,tested,1.0,False
307759,6,rf,8,xgboost,43504,33,59,92,0.008780930806975229,-0.0005976461934534755,-0.0010297510097148803,-0.00016554137719207077,tested,1.0,False
307759,6,xgboost,8,hybrid,43504,18,33,51,0.04887389231827033,-0.0003447958808385436,-0.0006665283844529792,-2.3063377224107995e-05,tested,1.0,False
307759,6,xgboost,8,mlp,43504,184,326,510,3.3114810603867216e-10,-0.0032640676719382124,-0.004281064324426274,-0.0022470710194501505,tested,1.1259035605314854e-07,True
307759,6,xgboost,8,rf,43504,37,33,70,0.7202027723528612,9.194556822361162e-05,-0.00028500096347780827,0.0004688920999250315,tested,1.0,False
307759,6,xgboost,8,xgboost,43504,8,33,41,0.00011222142620681552,-0.0005746598013975726,-0.0008630946288795985,-0.0002862249739155467,tested,0.02906534938756522,True
307759,8,hybrid,8,mlp,43504,187,314,501,1.5254349924354562e-08,-0.002919271791099669,-0.00392734015103644,-0.001911203431162898,tested,4.942409375490879e-06,True
307759,8,hybrid,8,rf,43504,23,4,27,0.000310748815536499,0.00043674144906215523,0.00020267077427564114,0.0006708121238486693,tested,0.07489046454429626,False
307759,8,hybrid,8,xgboost,43504,6,16,22,0.052478790283203125,-0.00022986392055902906,-0.00044117415093636824,-1.855369018168986e-05,tested,1.0,False
307759,8,mlp,8,rf,43504,337,191,528,2.1521416887437584e-10,0.003356013240161824,0.0023212351367895984,0.00439079134353405,tested,7.360324575503654e-08,True
307759,8,mlp,8,xgboost,43504,320,203,523,3.530448051997765e-07,0.00268940787054064,0.0016593727520180515,0.0037194429890632288,tested,0.00011085606883272981,True
307759,8,rf,8,xgboost,43504,10,39,49,3.845911694355664e-05,-0.0006666053696211843,-0.0009819200757050085,-0.00035129066353736013,tested,0.011037766562800755,True
333019,4,hybrid,4,mlp,43964,440,2477,2917,0.0,-0.046333363661177324,-0.04870195390973714,-0.04396477341261751,tested,0.0,True
333019,4,hybrid,4,rf,43964,17,142,159,9.536102289728918e-26,-0.002843235374397234,-0.0034047698853065045,-0.0022817008634879636,tested,4.2817099280882843e-23,True
333019,4,hybrid,4,xgboost,43964,121,115,236,0.7449019490852559,0.00013647529797106722,-0.0005484119174892559,0.0008213625134313904,tested,1.0,False
333019,4,hybrid,6,hybrid,43964,180,9,189,1.8740302883042116e-42,0.0038895459921754164,0.0032777182011045746,0.004501373783246258,tested,9.351411138638015e-40,True
333019,4,hybrid,6,mlp,43964,557,523,1080,0.31530218574515345,0.0007733600218360477,-0.0006917505507048096,0.002238470594376905,tested,1.0,False
333019,4,hybrid,6,rf,43964,180,20,200,2.255860572918924e-33,0.0036393412792284597,0.003009768896368719,0.0042689136620882,tested,1.0918365172927592e-30,True
333019,4,hybrid,6,xgboost,43964,177,18,195,5.1168552672035676e-34,0.0036165953962332817,0.0029949541505339236,0.004238236641932639,tested,2.4919085151281375e-31,True
333019,4,hybrid,8,hybrid,43964,179,28,207,3.9171566545657357e-28,0.003434628332271859,0.0027940027917857497,0.0040752538727579675,tested,1.7979749044456726e-25,True
333019,4,hybrid,8,mlp,43964,592,143,735,1.0643856467524565e-65,0.010212901464834865,0.00900800847700394,0.01141779445266579,tested,5.513517650177725e-63,True
333019,4,hybrid,8,rf,43964,192,31,223,1.511038734677614e-29,0.0036620871622236374,0.00299721008390045,0.004326964240546825,tested,7.056550890944458e-27,True
333019,4,hybrid,8,xgboost,43964,179,34,213,5.721066316058845e-25,0.0032981530343007917,0.0026482246245205197,0.003948081444081064,tested,2.5515955769622447e-22,True
333019,4,mlp,4,rf,43964,2494,582,3076,5.164114351752839e-280,0.043490128286780096,0.04105116052386399,0.0459290960496962,tested,2.850591122167567e-277,True
333019,4,mlp,4,xgboost,43964,2598,555,3153,4.8979960766e-314,0.04646983895914839,0.04400444139270516,0.048935236525591626,tested,2.7085918303756e-311,True
333019,4,mlp,6,hybrid,43964,2624,416,3040,0.0,0.05022290965335274,0.047810053173437984,0.0526357661332675,tested,0.0,True
333019,4,mlp,6,mlp,43964,2467,396,2863,0.0,0.04710672368301337,0.04476224608849,0.049451201277536744,tested,0.0,True
333019,4,mlp,6,rf,43964,2630,433,3063,0.0,0.04997270494040579,0.047549941708285706,0.05239546817252587,tested,0.0,True
333019,4,mlp,6,xgboost,43964,2621,425,3046,0.0,0.049949959057410606,0.04753413803945554,0.05236578007536567,tested,0.0,True
333019,4,mlp,8,hybrid,43964,2620,432,3052,0.0,0.04976799199344919,0.04734937620264725,0.052186607784251125,tested,0.0,True
333019,4,mlp,8,mlp,43964,2587,101,2688,0.0,0.05654626512601219,0.054296098916378065,0.05879643133564632,tested,0.0,True
333019,4,mlp,8,rf,43964,2634,436,3070,0.0,0.04999545082340096,0.047569858908198745,0.05242104273860318,tested,0.0,True
333019,4,mlp,8,xgboost,43964,2622,440,3062,0.0,0.04963151669547812,0.047208550811258986,0.052054482579697255,tested,0.0,True
333019,4,rf,4,xgboost,43964,263,132,395,4.0823574792255176e-11,0.0029797106723683012,0.0020940901608168102,0.0038653311839197922,tested,1.4288251177289312e-08,True
333019,4,rf,6,hybrid,43964,307,11,318,2.7467447543183294e-76,0.00673278136657265,0.005940257719616832,0.007525305013528468,tested,1.433800761754168e-73,True
333019,4,rf,6,mlp,43964,685,526,1211,5.455285900863069e-06,0.0036165953962332817,0.002065520578478383,0.0051676702139881805,tested,0.00165295162796151,True
333019,4,rf,6,rf,43964,302,17,319,1.3255180213995831e-68,0.006482576653625694,0.005688618053238137,0.00727653525401325,tested,6.892693711277832e-66,True
333019,4,rf,6,xgboost,43964,310,26,336,6.930977255928049e-63,0.006459830770630516,0.005644855263538674,0.007274806277722357,tested,3.5763842640588733e-60,True
333019,4,rf,8,hybrid,43964,312,36,348,5.097288794453171e-56,0.006277863706669093,0.005448262151054641,0.007107465262283545,tested,2.614909151554477e-53,True
333019,4,rf,8,mlp,43964,726,152,878,2.276744303256105e-90,0.013056136839232098,0.011740761666799916,0.01437151201166428,tested,1.1975675035127112e-87,True
333019,4,rf,8,rf,43964,313,27,340,6.953523506764426e-63,0.006505322536620872,0.005685515295098972,0.007325129778142772,tested,3.5810646059836794e-60,True
333019,4,rf,8,xgboost,43964,312,42,354,4.064380227269303e-52,0.006141388408698025,0.005304541702211888,0.006978235115184163,tested,2.068769535680075e-49,True
333019,4,xgboost,6,hybrid,43964,174,9,183,8.929600498958943e-41,0.003753070694204349,0.0031509919402872735,0.004355149448121424,tested,4.438011447982595e-38,True
333019,4,xgboost,6,mlp,43964,560,532,1092,0.4139076489071854,0.0006368847238649804,-0.0008363487718021291,0.00211011821953209,tested,1.0,False
333019,4,xgboost,6,rf,43964,174,20,194,7.639774957766442e-32,0.0035028659812573926,0.0028827684102352875,0.004122963552279498,tested,3.6518124298123595e-29,True
333019,4,xgboost,6,xgboost,43964,169,16,185,2.076371026152986e-33,0.0034801200982622145,0.0028746066523668993,0.00408563354415753,tested,1.0091163187103512e-30,True
333019,4,xgboost,8,hybrid,43964,175,30,205,4.266391409884602e-26,0.0032981530343007917,0.002660574656511516,0.003935731412090067,tested,1.9241425258579557e-23,True
333019,4,xgboost,8,mlp,43964,599,156,755,5.648473350342097e-62,0.010076426166863798,0.008855049505548013,0.011297802828179583,tested,2.903315302075838e-59,True
333019,4,xgboost,8,rf,43964,186,31,217,3.9197531646233115e-28,0.0035256118642525702,0.0028696990010441256,0.004181524727461015,tested,1.7979749044456726e-25,True
333019,4,xgboost,8,xgboost,43964,173,34,207,1.2823436375046921e-23,0.0031616777363297245,0.0025209294140971575,0.0038024260585622915,tested,5.642312005020646e-21,True
333019,6,hybrid,6,mlp,43964,415,552,967,1.1849075349096963e-05,-0.0031161859703393684,-0.0045022431912233,-0.001730128749455437,tested,0.003519175378681798,True
333019,6,hybrid,6,rf,43964,6,17,23,0.03468966484069824,-0.0002502047129469566,-0.000464001780127193,-3.64076457667202e-05,tested,1.0,False
333019,6,hybrid,6,xgboost,43964,3,15,18,0.007537841796875,-0.00027295059594213445,-0.0004620806500192289,-8.382054186503997e-05,tested,1.0,False
333019,6,hybrid,8,hybrid,43964,15,35,50,0.006600447966810918,-0.00045491765990355747,-0.0007701344166987148,-0.00013970090310840006,tested,1.0,False
333019,6,hybrid,8,mlp,43964,440,162,602,1.2561855620653497e-30,0.006323355472659449,0.005231092930113661,0.007415618015205237,tested,5.954319564189758e-28,True
333019,6,hybrid,8,rf,43964,20,30,50,0.20263875106454066,-0.00022745882995177873,-0.0005426970995779999,8.777943967444243e-05,tested,1.0,False
333019,6,hybrid,8,xgboost,43964,18,44,62,0.0012990027709550095,-0.0005913929578746247,-0.0009423918908422923,-0.00024039402490695714,tested,0.28373259312324334,False
333019,6,mlp,6,rf,43964,558,432,990,6.957545290236952e-05,0.002865981257392412,0.0014634834616158291,0.004268479053168996,tested,0.01878537228363977,True
333019,6,mlp,6,xgboost,43964,555,430,985,7.625334626873386e-05,0.002843235374397234,0.001444280962701829,0.004242189786092639,tested,0.020283390107483208,True
333019,6,mlp,8,hybrid,43964,554,437,991,0.0002253334734595866,0.0026612683104358112,0.0012580268721043965,0.004064509748767226,tested,0.05475603405067954,False
333019,6,mlp,8,mlp,43964,451,36,487,2.18719739733879e-92,0.009439541442998817,0.008459657808004997,0.010419425077992638,tested,1.1526530283975424e-89,True
333019,6,mlp,8,rf,43964,562,435,997,6.456695752814505e-05,0.00288872714038759,0.0014812820134291927,0.0042961722673459865,tested,0.01775591332023989,True
333019,6,mlp,8,xgboost,43964,557,446,1003,0.000507992871192617,0.002524793012464744,0.001113056668110185,0.003936529356819303,tested,0.11988631760145763,False
333019,6,rf,6,xgboost,43964,20,21,41,1.0,-2.2745882995177874e-05,-0.00030821269125465777,0.00026272092526430206,tested,1.0,False
333019,6,rf,8,hybrid,43964,25,34,59,0.2975952082844287,-0.00020471294695660085,-0.0005471518019159271,0.00013772590800272534,tested,1.0,False
333019,6,rf,8,mlp,43964,456,167,623,6.26926635735727e-32,0.006573560185606405,0.005462481899201951,0.00768463847201086,tested,3.002978585174132e-29,True
333019,6,rf,8,rf,43964,22,21,43,1.0,2.2745882995177874e-05,-0.00026960063420937474,0.00031509240019973045,tested,1.0,False
333019,6,rf,8,xgboost,43964,29,44,73,0.10064367752023572,-0.00034118824492766807,-0.0007220874070867688,3.971091723143261e-05,tested,1.0,False
333019,6,xgboost,8,hybrid,43964,21,29,50,0.3222363203575469,-0.000181967063961423,-0.0004972079150287163,0.00013327378710587025,tested,1.0,False
333019,6,xgboost,8,mlp,43964,449,159,608,5.7736174341851265e-33,0.006596306068601583,0.005498738359575279,0.007693873777627888,tested,2.7828836032772308e-30,True
333019,6,xgboost,8,rf,43964,32,30,62,0.8990763136528589,4.549176599035575e-05,-0.00030555044198297184,0.0003965339739636834,tested,1.0,False
333019,6,xgboost,8,xgboost,43964,21,35,56,0.08142681460950618,-0.0003184423619324902,-0.0006520534963825753,1.5168772517594844e-05,tested,1.0,False
333019,8,hybrid,8,mlp,43964,454,156,610,1.1033453123510978e-34,0.006778273132563006,0.005678992732682887,0.007877553532443125,tested,5.395358577396868e-32,True
333019,8,hybrid,8,rf,43964,14,4,18,0.0308837890625,0.00022745882995177873,3.832351707631055e-05,0.00041659414282724694,tested,1.0,False
333019,8,hybrid,8,xgboost,43964,6,12,18,0.237884521484375,-0.00013647529797106722,-0.0003256182597467999,5.2667663804665426e-05,tested,1.0,False
333019,8,mlp,8,rf,43964,170,458,628,1.8787548098793114e-31,-0.006550814302611227,-0.007666367534511718,-0.005435261070710736,tested,8.924085346926729e-29,True
333019,8,mlp,8,xgboost,43964,162,466,628,5.108491503314447e-35,-0.006914748430534074,-0.008030109711962637,-0.0057993871491055105,tested,2.5031608366240794e-32,True
333019,8,rf,8,xgboost,43964,10,26,36,0.011330984183587134,-0.000363934127922846,-0.0006314071198618581,-9.646113598383389e-05,tested,1.0,False
